seed,outcome,gamma,marginal_odds_ratio,at_own_or,n,true_auc,observed_auc,gap_observed_minus_true,sharp_lo,sharp_hi,width,covers,naive_lo,naive_hi,naive_covers
3,exposure_adjusted,2.5,2.1350536969790617,False,4957,0.6961188653481374,0.6836834805835217,-0.012435384764615698,0.6371627589662746,0.7662071608103052,0.12904440184403054,True,0.699707891221159,0.7111143542006,False
3,exposure_adjusted,4.0,2.1350536969790617,False,4957,0.6961188653481374,0.6836834805835217,-0.012435384764615698,0.5963894027992245,0.7839526433842969,0.18756324058507245,True,0.6896676289757239,0.7054908360019593,True
3,exposure_adjusted,8.0,2.1350536969790617,False,4957,0.6961188653481374,0.6836834805835217,-0.012435384764615698,0.5432293067253879,0.8007605418251689,0.25753123509978093,True,0.6729774069832485,0.6945767630857655,False
4,exposure_adjusted,1.0,2.1350536969790617,False,4957,0.696687662432532,0.6989177146774235,0.0022300522448914784,0.7015093731878276,0.7015093731878276,0.0,False,0.7015093731878276,0.7015093731878276,False
4,exposure_adjusted,1.25,2.1350536969790617,False,4957,0.696687662432532,0.6989177146774235,0.0022300522448914784,0.684181396519494,0.7174333342220559,0.03325193770256196,True,0.6993851609606268,0.70272177466479,False
4,exposure_adjusted,1.5,2.1350536969790617,False,4957,0.696687662432532,0.6989177146774235,0.0022300522448914784,0.6691486777696914,0.7292941188942351,0.060145441124543675,True,0.6970058023772887,0.7030344697318448,False
4,exposure_adjusted,1.885,2.1350536969790617,False,4957,0.696687662432532,0.6989177146774235,0.0022300522448914784,0.6494911981220213,0.742635440163906,0.09314424204188476,True,0.6932907767807335,0.7026063021596582,True
4,exposure_adjusted,2.135,2.1350536969790617,True,4957,0.696687662432532,0.6989177146774235,0.0022300522448914784,0.6385284589773815,0.7491949352790075,0.11066647630162596,True,0.6909679374863155,0.702018113328568,True
4,exposure_adjusted,2.5,2.1350536969790617,False,4957,0.696687662432532,0.6989177146774235,0.0022300522448914784,0.6245311099018703,0.7568017328242849,0.13227062292241454,True,0.6877759535664775,0.7009513366973819,True
4,exposure_adjusted,4.0,2.1350536969790617,False,4957,0.696687662432532,0.6989177146774235,0.0022300522448914784,0.5836232761188458,0.775114948045883,0.1914916719270372,True,0.6772214031313254,0.6961135696080955,False
4,exposure_adjusted,8.0,2.1350536969790617,False,4957,0.696687662432532,0.6989177146774235,0.0022300522448914784,0.5314339520496102,0.7924442548695175,0.26101030281990734,True,0.661598697355286,0.6868680284266201,False
