dataset,method,risk,auroc,accuracy,obs_auroc,worstcase_risk,minimax_regret,auroc_lo,auroc_hi,abstention_rate,risk_sd,auroc_sd,accuracy_sd,obs_auroc_sd,worstcase_risk_sd,minimax_regret_sd,auroc_lo_sd,auroc_hi_sd,abstention_rate_sd
lending_club,ERM-observed,0.26235574408464735,0.606664330214185,0.9468985507246377,0.5882863318875814,0.29400419611677847,0.0751674394548218,0.5399010047213324,0.67724744040895,,0.023088296683975863,0.007442282142872368,0.004440557006034203,0.008270438769346232,0.010896980448367103,0.00244808018986424,0.01558977073468954,0.013672076254436914,
lending_club,Heckman(rho=+0.02),0.1992729864305262,0.644707562979039,0.9481159420289855,0.6452927287037598,0.24213170466686224,0.02103286753223201,0.5251696709960239,0.6646612824644094,,,,,,,,,,
lending_club,Heckman(rho=-0.10),0.20259049454644942,0.699061702434901,0.9434782608695652,0.6963311646595727,0.2443241428663191,0.024918562747282835,0.4975946839322609,0.6405380848757795,,,,,,,,,,
lending_club,Heckman(rho=-0.16),0.19521492737210014,0.6626588102228336,0.9489855072463768,0.6653309409888357,0.2509826566154556,0.030567472281737656,0.5121789626761449,0.6557805633806537,,,,,,,,,,
lending_club,Heckman(rho=-0.23),0.2125530205674648,0.6746616693260112,0.9420289855072463,0.6788151788151788,0.22552436610626034,0.03127421142702868,0.5094915796890694,0.6504572818626285,,,,,,,,,,
lending_club,Heckman(rho=-0.27),0.20747605308317013,0.6577029558896618,0.9452173913043478,0.63727164022585,0.22887204393225274,0.03253564628729362,0.5220537423599921,0.6629910090609904,,,,,,,,,,
lending_club,IPW,0.2696883882940768,0.5975801424356485,0.9462608695652174,0.5756999067525305,0.300698666779241,0.08158471701975582,0.5350215571974201,0.6737656556327049,,0.027244282581511303,0.019113144494524316,0.0040919899110912015,0.010425886308792957,0.008167304358545213,0.004083762304598002,0.014847297562995557,0.01315787243509475,
lending_club,Imputation,0.24018048772315126,0.5868910895779619,0.9477101449275362,0.576178286434532,0.26506749290456166,0.049342764780230856,0.5233499704689942,0.665097056266252,,0.019278406733442832,0.02086534314651367,0.003377775566830721,0.03406203263698545,0.012182840812496263,0.001772717540753717,0.014891501395522063,0.01329177252517067,
lending_club,Manski(G=inf),0.5482356445462626,0.6591509388244139,0.9477101449275362,0.647880586877196,0.5537764759539165,0.3998231504882748,0.5089296961570773,0.6469217542784615,,0.0029723419709854035,0.016413249526132486,0.003377775566830721,0.025502559813914364,0.0028162429837507007,0.009736581888465745,0.012327497805340364,0.010056599227286429,
lending_club,ORACLE(uncensored),0.22614207332347772,0.605362286992557,0.947072463768116,0.5955902964665052,0.257522143341235,0.04020260711555262,0.5174047936848876,0.6568676206752306,,0.013440770796441905,0.013105045347940757,0.003270356569870917,0.029617052230549945,0.01575890240470618,0.004310835922034817,0.012534992418920777,0.01107270834857957,
mimic_sim,AIPW,0.31657473435778727,0.7633309660835752,0.9081904761904761,0.7343970125332584,0.3841702148848437,0.11279154119928991,0.630486326866813,0.8204517281656001,,0.012990692983589073,0.01272963740465146,0.001004524909987122,0.038601847998110214,0.02604592872535839,0.010527872254742372,0.0190891198968493,0.014898914898397966,
mimic_sim,DCL(G=1),0.24559733188588231,0.8335181773114206,0.9092380952380953,0.823981000610328,0.297702927396498,0.012294339048182725,0.7052949286470745,0.8550508378219247,0.0,0.007365459342260549,0.014940906352682904,0.0016530052340675843,0.02900531340023819,0.018329331832635926,0.0007027994851094535,0.01852577549618475,0.012546960562727003,0.0
mimic_sim,DCL(G=1.5),0.24115689967085313,0.8358598751225099,0.9086190476190475,0.8267123426224018,0.2898120105955936,0.011938485513054962,0.7053783445800721,0.8549243543590986,0.006666666666666666,0.006240345209106877,0.014697054044471093,0.0017284468012268308,0.028494415159687845,0.01788915860288825,0.000819373600993395,0.018573289037018367,0.012516023699119881,0.0017086547731437287
mimic_sim,DCL(G=2),0.240551407950788,0.8372442186681974,0.908047619047619,0.8284310684653201,0.2865049548559651,0.01963524269056782,0.7052793341324131,0.8547302688647049,0.012,0.005306009451201944,0.014509639113854205,0.0018007305143989583,0.028094325669245416,0.017692227427029254,0.0014058333034536344,0.018602631298878573,0.012505590137663468,0.0036014610287979113
mimic_sim,DCL(G=3),0.2444846879846124,0.8387561965174871,0.908047619047619,0.8304473492538007,0.2862653803106421,0.03487852183608505,0.7049130780290636,0.8543012496369154,0.02338095238095238,0.00415005086406369,0.01429051577619911,0.001959047850545161,0.02768246959757353,0.01767355477775022,0.0024534597939346986,0.018648971521990017,0.01250161823999988,0.003588846415507956
mimic_sim,DCL(G=5),0.2589466900689753,0.8401706297953535,0.908,0.8326938008744346,0.29494585240699683,0.0621201403226098,0.7039854057962547,0.8533399104178832,0.042333333333333334,0.004353746946803743,0.0139124736742924,0.002031498000733502,0.027220928147768872,0.018060344622416433,0.003917295677747501,0.01865551553288369,0.012462675440186163,0.007302579297692903
mimic_sim,DCL-dir(G=1),0.24559733188588231,0.8335181773114206,0.9092380952380953,0.823981000610328,0.297702927396498,0.012294339048182725,0.7052949286470745,0.8550508378219247,0.0,0.007365459342260549,0.014940906352682904,0.0016530052340675843,0.02900531340023819,0.018329331832635926,0.0007027994851094535,0.01852577549618475,0.012546960562727003,0.0
mimic_sim,DCL-dir(G=1.5),0.24107707074183454,0.8358589065880858,0.9092380952380953,0.8267098555032047,0.2899227484138144,0.011838296348328439,0.7053842636221059,0.8549293593279514,0.004238095238095238,0.0061928247739111,0.014694302676853722,0.0016530052340675843,0.028494140892961296,0.017845336179614344,0.0008562408178401819,0.01857490977002031,0.012517448200983808,0.0007022800573215538
mimic_sim,DCL-dir(G=2),0.24045969534567618,0.8372565118272168,0.9092380952380953,0.8284238463267458,0.286633478519426,0.019480509338738246,0.7053079896004911,0.8547547431506842,0.008619047619047618,0.005253093999526386,0.01450364911514547,0.0016530052340675843,0.02809316231180091,0.01764007837522052,0.00147560203629563,0.018611259018941124,0.012513956431401034,0.0018853174185551572
mimic_sim,DCL-dir(G=3),0.24439990069106962,0.8388041130017039,0.9092380952380953,0.8304337835956241,0.28639515772600915,0.03468236823276229,0.7050008627753147,0.854378915820479,0.019714285714285715,0.00409706505410173,0.014285118930219004,0.0016530052340675843,0.02768131044168865,0.0176207789710948,0.0025610547247569794,0.018666804500722216,0.01252120818159878,0.0034601718332542782
